TG	TF	enhancer	promoter	TFbs	coef	mse	abs_coef
95	ABI1	MAFG	chr10:27085720-27090470	chr10:27063671-27068671	enhancer	-0.307590705408111	0.00734776125203269	0.307590705408111
96	ABI1	MAFG	chr10:27085720-27090470	chr10:27147517-27152517	enhancer	-0.307590705408111	0.00734776125203269	0.307590705408111
97	ABI1	TGIF1	chr10:27085720-27090470	chr10:27063671-27068671	enhancer	1.21548107844244	0.00734776125203269	1.21548107844244
98	ABI1	TGIF1	chr10:27085720-27090470	chr10:27147517-27152517	both	1.21548107844244	0.00734776125203269	1.21548107844244
99	ABI1	ZNF24	chr10:27085720-27090470	chr10:27063671-27068671	enhancer	-0.122264946161627	0.00734776125203269	0.122264946161627
100	ABI1	ZNF24	chr10:27085720-27090470	chr10:27147517-27152517	both	-0.122264946161627	0.00734776125203269	0.122264946161627
101	ABI1	NFIC	chr10:27085720-27090470	chr10:27063671-27068671	both	0.123403600692355	0.00734776125203269	0.123403600692355
102	ABI1	NFIC	chr10:27085720-27090470	chr10:27147517-27152517	both	0.123403600692355	0.00734776125203269	0.123403600692355
103	ABI1	JUND	chr10:27085720-27090470	chr10:27063671-27068671	enhancer	-0.0619699475477308	0.00734776125203269	0.0619699475477308
104	ABI1	JUND	chr10:27085720-27090470	chr10:27147517-27152517	enhancer	-0.0619699475477308	0.00734776125203269	0.0619699475477308
105	ABI1	IRF3	chr10:27085720-27090470	chr10:27063671-27068671	promoter	-0.257583950301445	0.00734776125203269	0.257583950301445
106	ABI1	NR1H2	chr10:27085720-27090470	chr10:27063671-27068671	promoter	-0.4757344746692	0.00734776125203269	0.4757344746692
107	ABI1	MAFF	chr10:27085720-27090470	chr10:27063671-27068671	enhancer	0.0812994004493864	0.00734776125203269	0.0812994004493864
108	ABI1	MAFF	chr10:27085720-27090470	chr10:27147517-27152517	enhancer	0.0812994004493864	0.00734776125203269	0.0812994004493864
109	ABI1	ATF4	chr10:27085720-27090470	chr10:27063671-27068671	promoter	0.15165806305574	0.00734776125203269	0.15165806305574
110	ABI1	PKNOX1	chr10:27085720-27090470	chr10:27063671-27068671	enhancer	0.0827211046347168	0.00734776125203269	0.0827211046347168
111	ABI1	PKNOX1	chr10:27085720-27090470	chr10:27147517-27152517	both	0.0827211046347168	0.00734776125203269	0.0827211046347168
112	GNPDA1	MTF1	chr5:141071199-141076689	chr5:141389860-141394860	both	0.0293292905209956	0.000924900265869797	0.0293292905209956
113	GNPDA1	MTF1	chr5:141071199-141076689	chr5:141390039-141395039	both	0.0293292905209956	0.000924900265869797	0.0293292905209956
114	GNPDA1	MTF1	chr5:141071199-141076689	chr5:141390121-141395121	both	0.0293292905209956	0.000924900265869797	0.0293292905209956
115	GNPDA1	GLIS1	chr5:141071199-141076689	chr5:141389860-141394860	promoter	-0.0483991424118571	0.000924900265869797	0.0483991424118571
116	GNPDA1	GLIS1	chr5:141071199-141076689	chr5:141390039-141395039	promoter	-0.0483991424118571	0.000924900265869797	0.0483991424118571
117	GNPDA1	GLIS1	chr5:141071199-141076689	chr5:141390121-141395121	promoter	-0.0483991424118571	0.000924900265869797	0.0483991424118571
118	GNPDA1	MEF2D	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.047928262339792	0.000924900265869797	0.047928262339792
119	GNPDA1	MEF2D	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.047928262339792	0.000924900265869797	0.047928262339792
120	GNPDA1	MEF2D	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.047928262339792	0.000924900265869797	0.047928262339792
121	GNPDA1	RXRG	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	-0.0802964662115173	0.000924900265869797	0.0802964662115173
122	GNPDA1	RXRG	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	-0.0802964662115173	0.000924900265869797	0.0802964662115173
123	GNPDA1	RXRG	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	-0.0802964662115173	0.000924900265869797	0.0802964662115173
124	GNPDA1	TBX19	chr5:141071199-141076689	chr5:141390039-141395039	promoter	0.115673461583253	0.000924900265869797	0.115673461583253
125	GNPDA1	TBX19	chr5:141071199-141076689	chr5:141390121-141395121	promoter	0.115673461583253	0.000924900265869797	0.115673461583253
126	GNPDA1	BATF3	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.352529188771989	0.000924900265869797	0.352529188771989
127	GNPDA1	BATF3	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.352529188771989	0.000924900265869797	0.352529188771989
128	GNPDA1	BATF3	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.352529188771989	0.000924900265869797	0.352529188771989
129	GNPDA1	FOSL2	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	-0.0433917601951216	0.000924900265869797	0.0433917601951216
130	GNPDA1	FOSL2	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	-0.0433917601951216	0.000924900265869797	0.0433917601951216
131	GNPDA1	FOSL2	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	-0.0433917601951216	0.000924900265869797	0.0433917601951216
132	GNPDA1	STAT1	chr5:141071199-141076689	chr5:141389860-141394860	both	-0.0380124168444644	0.000924900265869797	0.0380124168444644
133	GNPDA1	STAT1	chr5:141071199-141076689	chr5:141390039-141395039	both	-0.0380124168444644	0.000924900265869797	0.0380124168444644
134	GNPDA1	STAT1	chr5:141071199-141076689	chr5:141390121-141395121	both	-0.0380124168444644	0.000924900265869797	0.0380124168444644
135	GNPDA1	MITF	chr5:141071199-141076689	chr5:141389860-141394860	promoter	-0.00510107465639653	0.000924900265869797	0.00510107465639653
136	GNPDA1	MITF	chr5:141071199-141076689	chr5:141390039-141395039	promoter	-0.00510107465639653	0.000924900265869797	0.00510107465639653
137	GNPDA1	MITF	chr5:141071199-141076689	chr5:141390121-141395121	promoter	-0.00510107465639653	0.000924900265869797	0.00510107465639653
138	GNPDA1	FOXP1	chr5:141071199-141076689	chr5:141389860-141394860	promoter	-0.0287821430969489	0.000924900265869797	0.0287821430969489
139	GNPDA1	FOXP1	chr5:141071199-141076689	chr5:141390039-141395039	promoter	-0.0287821430969489	0.000924900265869797	0.0287821430969489
140	GNPDA1	FOXP1	chr5:141071199-141076689	chr5:141390121-141395121	promoter	-0.0287821430969489	0.000924900265869797	0.0287821430969489
141	GNPDA1	ZIC1	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	-0.37644392009374	0.000924900265869797	0.37644392009374
142	GNPDA1	ZIC1	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	-0.37644392009374	0.000924900265869797	0.37644392009374
143	GNPDA1	ZIC1	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	-0.37644392009374	0.000924900265869797	0.37644392009374
144	GNPDA1	NR3C2	chr5:141071199-141076689	chr5:141389860-141394860	promoter	-0.04466462554503	0.000924900265869797	0.04466462554503
145	GNPDA1	NR3C2	chr5:141071199-141076689	chr5:141390039-141395039	promoter	-0.04466462554503	0.000924900265869797	0.04466462554503
146	GNPDA1	NR3C2	chr5:141071199-141076689	chr5:141390121-141395121	promoter	-0.04466462554503	0.000924900265869797	0.04466462554503
147	GNPDA1	IRF2	chr5:141071199-141076689	chr5:141389860-141394860	both	-0.0169502036005791	0.000924900265869797	0.0169502036005791
148	GNPDA1	IRF2	chr5:141071199-141076689	chr5:141390039-141395039	both	-0.0169502036005791	0.000924900265869797	0.0169502036005791
149	GNPDA1	IRF2	chr5:141071199-141076689	chr5:141390121-141395121	both	-0.0169502036005791	0.000924900265869797	0.0169502036005791
150	GNPDA1	IRF1	chr5:141071199-141076689	chr5:141389860-141394860	both	-0.256530212922439	0.000924900265869797	0.256530212922439
151	GNPDA1	IRF1	chr5:141071199-141076689	chr5:141390039-141395039	both	-0.256530212922439	0.000924900265869797	0.256530212922439
152	GNPDA1	IRF1	chr5:141071199-141076689	chr5:141390121-141395121	both	-0.256530212922439	0.000924900265869797	0.256530212922439
153	GNPDA1	EGR1	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	-0.0926580905723524	0.000924900265869797	0.0926580905723524
154	GNPDA1	EGR1	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	-0.0926580905723524	0.000924900265869797	0.0926580905723524
155	GNPDA1	EGR1	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	-0.0926580905723524	0.000924900265869797	0.0926580905723524
156	GNPDA1	NR3C1	chr5:141071199-141076689	chr5:141389860-141394860	promoter	0.0361152425328953	0.000924900265869797	0.0361152425328953
157	GNPDA1	NR3C1	chr5:141071199-141076689	chr5:141390039-141395039	promoter	0.0361152425328953	0.000924900265869797	0.0361152425328953
158	GNPDA1	NR3C1	chr5:141071199-141076689	chr5:141390121-141395121	promoter	0.0361152425328953	0.000924900265869797	0.0361152425328953
159	GNPDA1	EBF1	chr5:141071199-141076689	chr5:141389860-141394860	promoter	0.293638563082451	0.000924900265869797	0.293638563082451
160	GNPDA1	EBF1	chr5:141071199-141076689	chr5:141390039-141395039	promoter	0.293638563082451	0.000924900265869797	0.293638563082451
161	GNPDA1	EBF1	chr5:141071199-141076689	chr5:141390121-141395121	promoter	0.293638563082451	0.000924900265869797	0.293638563082451
162	GNPDA1	RREB1	chr5:141071199-141076689	chr5:141389860-141394860	both	-0.0689708279774779	0.000924900265869797	0.0689708279774779
163	GNPDA1	RREB1	chr5:141071199-141076689	chr5:141390039-141395039	both	-0.0689708279774779	0.000924900265869797	0.0689708279774779
164	GNPDA1	RREB1	chr5:141071199-141076689	chr5:141390121-141395121	both	-0.0689708279774779	0.000924900265869797	0.0689708279774779
165	GNPDA1	SOX4	chr5:141071199-141076689	chr5:141389860-141394860	both	0.106985739485239	0.000924900265869797	0.106985739485239
166	GNPDA1	SOX4	chr5:141071199-141076689	chr5:141390039-141395039	both	0.106985739485239	0.000924900265869797	0.106985739485239
167	GNPDA1	SOX4	chr5:141071199-141076689	chr5:141390121-141395121	both	0.106985739485239	0.000924900265869797	0.106985739485239
168	GNPDA1	RXRB	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.0266764097116971	0.000924900265869797	0.0266764097116971
169	GNPDA1	RXRB	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.0266764097116971	0.000924900265869797	0.0266764097116971
170	GNPDA1	RXRB	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.0266764097116971	0.000924900265869797	0.0266764097116971
171	GNPDA1	SRF	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.0597418180654022	0.000924900265869797	0.0597418180654022
172	GNPDA1	SRF	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.0597418180654022	0.000924900265869797	0.0597418180654022
173	GNPDA1	SRF	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.0597418180654022	0.000924900265869797	0.0597418180654022
174	GNPDA1	BACH2	chr5:141071199-141076689	chr5:141389860-141394860	promoter	0.0220604769700816	0.000924900265869797	0.0220604769700816
175	GNPDA1	BACH2	chr5:141071199-141076689	chr5:141390039-141395039	promoter	0.0220604769700816	0.000924900265869797	0.0220604769700816
176	GNPDA1	BACH2	chr5:141071199-141076689	chr5:141390121-141395121	promoter	0.0220604769700816	0.000924900265869797	0.0220604769700816
177	GNPDA1	HSF2	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.0273075862146477	0.000924900265869797	0.0273075862146477
178	GNPDA1	HSF2	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.0273075862146477	0.000924900265869797	0.0273075862146477
179	GNPDA1	HSF2	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.0273075862146477	0.000924900265869797	0.0273075862146477
180	GNPDA1	ESR1	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.0948719006558451	0.000924900265869797	0.0948719006558451
181	GNPDA1	ESR1	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.0948719006558451	0.000924900265869797	0.0948719006558451
182	GNPDA1	ESR1	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.0948719006558451	0.000924900265869797	0.0948719006558451
183	GNPDA1	MAFK	chr5:141071199-141076689	chr5:141389860-141394860	promoter	-0.0506629528020077	0.000924900265869797	0.0506629528020077
184	GNPDA1	MAFK	chr5:141071199-141076689	chr5:141390039-141395039	promoter	-0.0506629528020077	0.000924900265869797	0.0506629528020077
185	GNPDA1	MAFK	chr5:141071199-141076689	chr5:141390121-141395121	promoter	-0.0506629528020077	0.000924900265869797	0.0506629528020077
186	GNPDA1	SP4	chr5:141071199-141076689	chr5:141389860-141394860	both	0.0396442406038955	0.000924900265869797	0.0396442406038955
187	GNPDA1	SP4	chr5:141071199-141076689	chr5:141390039-141395039	both	0.0396442406038955	0.000924900265869797	0.0396442406038955
188	GNPDA1	SP4	chr5:141071199-141076689	chr5:141390121-141395121	both	0.0396442406038955	0.000924900265869797	0.0396442406038955
189	GNPDA1	EGR3	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.0350913798945499	0.000924900265869797	0.0350913798945499
190	GNPDA1	EGR3	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.0350913798945499	0.000924900265869797	0.0350913798945499
191	GNPDA1	EGR3	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.0350913798945499	0.000924900265869797	0.0350913798945499
192	GNPDA1	HSF1	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	0.226408730545475	0.000924900265869797	0.226408730545475
193	GNPDA1	HSF1	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	0.226408730545475	0.000924900265869797	0.226408730545475
194	GNPDA1	HSF1	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	0.226408730545475	0.000924900265869797	0.226408730545475
195	GNPDA1	SCRT1	chr5:141071199-141076689	chr5:141389860-141394860	promoter	-0.00539253852148195	0.000924900265869797	0.00539253852148195
196	GNPDA1	GLIS3	chr5:141071199-141076689	chr5:141389860-141394860	promoter	0.014081172595545	0.000924900265869797	0.014081172595545
197	GNPDA1	GLIS3	chr5:141071199-141076689	chr5:141390039-141395039	promoter	0.014081172595545	0.000924900265869797	0.014081172595545
198	GNPDA1	GLIS3	chr5:141071199-141076689	chr5:141390121-141395121	promoter	0.014081172595545	0.000924900265869797	0.014081172595545
199	GNPDA1	PBX3	chr5:141071199-141076689	chr5:141389860-141394860	both	-0.0203494556926889	0.000924900265869797	0.0203494556926889
200	GNPDA1	PBX3	chr5:141071199-141076689	chr5:141390039-141395039	both	-0.0203494556926889	0.000924900265869797	0.0203494556926889
201	GNPDA1	PBX3	chr5:141071199-141076689	chr5:141390121-141395121	both	-0.0203494556926889	0.000924900265869797	0.0203494556926889
202	GNPDA1	RXRA	chr5:141071199-141076689	chr5:141389860-141394860	both	0.0363191199430858	0.000924900265869797	0.0363191199430858
203	GNPDA1	RXRA	chr5:141071199-141076689	chr5:141390039-141395039	both	0.0363191199430858	0.000924900265869797	0.0363191199430858
204	GNPDA1	RXRA	chr5:141071199-141076689	chr5:141390121-141395121	both	0.0363191199430858	0.000924900265869797	0.0363191199430858
205	GNPDA1	ZNF143	chr5:141071199-141076689	chr5:141389860-141394860	enhancer	-0.0193039919767014	0.000924900265869797	0.0193039919767014
206	GNPDA1	ZNF143	chr5:141071199-141076689	chr5:141390039-141395039	enhancer	-0.0193039919767014	0.000924900265869797	0.0193039919767014
207	GNPDA1	ZNF143	chr5:141071199-141076689	chr5:141390121-141395121	enhancer	-0.0193039919767014	0.000924900265869797	0.0193039919767014
