TG	TF	enhancer	promoter	TFbs	coef	mse	abs_coef
51	TMEM170B	NR3C1	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.00937652353844141	0.000532961494637028	0.00937652353844141
52	TMEM170B	NR3C1	chr6:11212580-11213758	chr6:11535960-11540960	promoter	0.00937652353844141	0.000532961494637028	0.00937652353844141
53	TMEM170B	NR3C1	chr6:11217315-11221289	chr6:11535960-11540960	promoter	0.00937652353844141	0.000532961494637028	0.00937652353844141
54	TMEM170B	NR3C1	chr6:11524968-11527308	chr6:11535960-11540960	promoter	0.00937652353844141	0.000532961494637028	0.00937652353844141
55	TMEM170B	RREB1	chr6:11144235-11144416	chr6:11535960-11540960	promoter	-0.056366953088806	0.000532961494637028	0.056366953088806
56	TMEM170B	RREB1	chr6:11154407-11154851	chr6:11535960-11540960	promoter	-0.056366953088806	0.000532961494637028	0.056366953088806
57	TMEM170B	RREB1	chr6:11205411-11208812	chr6:11535960-11540960	both	-0.056366953088806	0.000532961494637028	0.056366953088806
58	TMEM170B	RREB1	chr6:11211193-11211696	chr6:11535960-11540960	promoter	-0.056366953088806	0.000532961494637028	0.056366953088806
59	TMEM170B	RREB1	chr6:11212580-11213758	chr6:11535960-11540960	both	-0.056366953088806	0.000532961494637028	0.056366953088806
60	TMEM170B	RREB1	chr6:11217315-11221289	chr6:11535960-11540960	both	-0.056366953088806	0.000532961494637028	0.056366953088806
61	TMEM170B	RREB1	chr6:11524968-11527308	chr6:11535960-11540960	promoter	-0.056366953088806	0.000532961494637028	0.056366953088806
62	TMEM170B	PBX2	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	-0.168327399866447	0.000532961494637028	0.168327399866447
63	TMEM170B	RXRB	chr6:11144235-11144416	chr6:11535960-11540960	enhancer	0.122962322322873	0.000532961494637028	0.122962322322873
64	TMEM170B	RXRB	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	0.122962322322873	0.000532961494637028	0.122962322322873
65	TMEM170B	NFYA	chr6:11144235-11144416	chr6:11535960-11540960	promoter	0.139263527363725	0.000532961494637028	0.139263527363725
66	TMEM170B	NFYA	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.139263527363725	0.000532961494637028	0.139263527363725
67	TMEM170B	NFYA	chr6:11205411-11208812	chr6:11535960-11540960	both	0.139263527363725	0.000532961494637028	0.139263527363725
68	TMEM170B	NFYA	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.139263527363725	0.000532961494637028	0.139263527363725
69	TMEM170B	NFYA	chr6:11212580-11213758	chr6:11535960-11540960	promoter	0.139263527363725	0.000532961494637028	0.139263527363725
70	TMEM170B	NFYA	chr6:11217315-11221289	chr6:11535960-11540960	promoter	0.139263527363725	0.000532961494637028	0.139263527363725
71	TMEM170B	NFYA	chr6:11524968-11527308	chr6:11535960-11540960	promoter	0.139263527363725	0.000532961494637028	0.139263527363725
72	TMEM170B	BACH2	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.080733354903478	0.000532961494637028	0.080733354903478
73	TMEM170B	BACH2	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	0.080733354903478	0.000532961494637028	0.080733354903478
74	TMEM170B	PRDM1	chr6:11144235-11144416	chr6:11535960-11540960	enhancer	0.0108793924387678	0.000532961494637028	0.0108793924387678
75	TMEM170B	PRDM1	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	0.0108793924387678	0.000532961494637028	0.0108793924387678
76	TMEM170B	PRDM1	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	0.0108793924387678	0.000532961494637028	0.0108793924387678
77	TMEM170B	HSF2	chr6:11144235-11144416	chr6:11535960-11540960	promoter	-0.00998900973129167	0.000532961494637028	0.00998900973129167
78	TMEM170B	HSF2	chr6:11154407-11154851	chr6:11535960-11540960	promoter	-0.00998900973129167	0.000532961494637028	0.00998900973129167
79	TMEM170B	HSF2	chr6:11205411-11208812	chr6:11535960-11540960	both	-0.00998900973129167	0.000532961494637028	0.00998900973129167
80	TMEM170B	HSF2	chr6:11211193-11211696	chr6:11535960-11540960	promoter	-0.00998900973129167	0.000532961494637028	0.00998900973129167
81	TMEM170B	HSF2	chr6:11212580-11213758	chr6:11535960-11540960	promoter	-0.00998900973129167	0.000532961494637028	0.00998900973129167
82	TMEM170B	HSF2	chr6:11217315-11221289	chr6:11535960-11540960	promoter	-0.00998900973129167	0.000532961494637028	0.00998900973129167
83	TMEM170B	HSF2	chr6:11524968-11527308	chr6:11535960-11540960	promoter	-0.00998900973129167	0.000532961494637028	0.00998900973129167
84	TMEM170B	FOXK1	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	0.183461274702311	0.000532961494637028	0.183461274702311
85	TMEM170B	SP4	chr6:11144235-11144416	chr6:11535960-11540960	promoter	-0.0250180394640832	0.000532961494637028	0.0250180394640832
86	TMEM170B	SP4	chr6:11154407-11154851	chr6:11535960-11540960	promoter	-0.0250180394640832	0.000532961494637028	0.0250180394640832
87	TMEM170B	SP4	chr6:11205411-11208812	chr6:11535960-11540960	both	-0.0250180394640832	0.000532961494637028	0.0250180394640832
88	TMEM170B	SP4	chr6:11211193-11211696	chr6:11535960-11540960	promoter	-0.0250180394640832	0.000532961494637028	0.0250180394640832
89	TMEM170B	SP4	chr6:11212580-11213758	chr6:11535960-11540960	promoter	-0.0250180394640832	0.000532961494637028	0.0250180394640832
90	TMEM170B	SP4	chr6:11217315-11221289	chr6:11535960-11540960	promoter	-0.0250180394640832	0.000532961494637028	0.0250180394640832
91	TMEM170B	SP4	chr6:11524968-11527308	chr6:11535960-11540960	both	-0.0250180394640832	0.000532961494637028	0.0250180394640832
92	TMEM170B	PLAG1	chr6:11144235-11144416	chr6:11535960-11540960	promoter	0.0173379418314622	0.000532961494637028	0.0173379418314622
93	TMEM170B	PLAG1	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.0173379418314622	0.000532961494637028	0.0173379418314622
94	TMEM170B	PLAG1	chr6:11205411-11208812	chr6:11535960-11540960	promoter	0.0173379418314622	0.000532961494637028	0.0173379418314622
95	TMEM170B	PLAG1	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.0173379418314622	0.000532961494637028	0.0173379418314622
96	TMEM170B	PLAG1	chr6:11212580-11213758	chr6:11535960-11540960	both	0.0173379418314622	0.000532961494637028	0.0173379418314622
97	TMEM170B	PLAG1	chr6:11217315-11221289	chr6:11535960-11540960	promoter	0.0173379418314622	0.000532961494637028	0.0173379418314622
98	TMEM170B	PLAG1	chr6:11524968-11527308	chr6:11535960-11540960	promoter	0.0173379418314622	0.000532961494637028	0.0173379418314622
99	TMEM170B	HNF4G	chr6:11144235-11144416	chr6:11535960-11540960	enhancer	-0.35738864464679	0.000532961494637028	0.35738864464679
100	TMEM170B	HNF4G	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	-0.35738864464679	0.000532961494637028	0.35738864464679
101	TMEM170B	HNF4G	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	-0.35738864464679	0.000532961494637028	0.35738864464679
102	TMEM170B	MYC	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	-0.0284433211537076	0.000532961494637028	0.0284433211537076
103	TMEM170B	MYC	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	-0.0284433211537076	0.000532961494637028	0.0284433211537076
104	TMEM170B	HSF1	chr6:11144235-11144416	chr6:11535960-11540960	promoter	-0.0134325130201253	0.000532961494637028	0.0134325130201253
105	TMEM170B	HSF1	chr6:11154407-11154851	chr6:11535960-11540960	promoter	-0.0134325130201253	0.000532961494637028	0.0134325130201253
106	TMEM170B	HSF1	chr6:11205411-11208812	chr6:11535960-11540960	both	-0.0134325130201253	0.000532961494637028	0.0134325130201253
107	TMEM170B	HSF1	chr6:11211193-11211696	chr6:11535960-11540960	promoter	-0.0134325130201253	0.000532961494637028	0.0134325130201253
108	TMEM170B	HSF1	chr6:11212580-11213758	chr6:11535960-11540960	promoter	-0.0134325130201253	0.000532961494637028	0.0134325130201253
109	TMEM170B	HSF1	chr6:11217315-11221289	chr6:11535960-11540960	both	-0.0134325130201253	0.000532961494637028	0.0134325130201253
110	TMEM170B	HSF1	chr6:11524968-11527308	chr6:11535960-11540960	promoter	-0.0134325130201253	0.000532961494637028	0.0134325130201253
111	TMEM170B	RFX3	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	-0.0551962899598162	0.000532961494637028	0.0551962899598162
112	TMEM170B	GLIS3	chr6:11144235-11144416	chr6:11535960-11540960	promoter	-0.16975547029276	0.000532961494637028	0.16975547029276
113	TMEM170B	GLIS3	chr6:11154407-11154851	chr6:11535960-11540960	promoter	-0.16975547029276	0.000532961494637028	0.16975547029276
114	TMEM170B	GLIS3	chr6:11205411-11208812	chr6:11535960-11540960	both	-0.16975547029276	0.000532961494637028	0.16975547029276
115	TMEM170B	GLIS3	chr6:11211193-11211696	chr6:11535960-11540960	promoter	-0.16975547029276	0.000532961494637028	0.16975547029276
116	TMEM170B	GLIS3	chr6:11212580-11213758	chr6:11535960-11540960	promoter	-0.16975547029276	0.000532961494637028	0.16975547029276
117	TMEM170B	GLIS3	chr6:11217315-11221289	chr6:11535960-11540960	promoter	-0.16975547029276	0.000532961494637028	0.16975547029276
118	TMEM170B	GLIS3	chr6:11524968-11527308	chr6:11535960-11540960	both	-0.16975547029276	0.000532961494637028	0.16975547029276
119	TMEM170B	KLF9	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.135146963628354	0.000532961494637028	0.135146963628354
120	TMEM170B	KLF4	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	-0.212056680485353	0.000532961494637028	0.212056680485353
121	TMEM170B	PBX3	chr6:11144235-11144416	chr6:11535960-11540960	enhancer	0.0872345472508105	0.000532961494637028	0.0872345472508105
122	TMEM170B	PBX3	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	0.0872345472508105	0.000532961494637028	0.0872345472508105
123	TMEM170B	PBX3	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	0.0872345472508105	0.000532961494637028	0.0872345472508105
124	TMEM170B	PBX3	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.0872345472508105	0.000532961494637028	0.0872345472508105
125	TMEM170B	PBX3	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	0.0872345472508105	0.000532961494637028	0.0872345472508105
126	TMEM170B	RXRA	chr6:11144235-11144416	chr6:11535960-11540960	promoter	0.0854390189925372	0.000532961494637028	0.0854390189925372
127	TMEM170B	RXRA	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.0854390189925372	0.000532961494637028	0.0854390189925372
128	TMEM170B	RXRA	chr6:11205411-11208812	chr6:11535960-11540960	both	0.0854390189925372	0.000532961494637028	0.0854390189925372
129	TMEM170B	RXRA	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.0854390189925372	0.000532961494637028	0.0854390189925372
130	TMEM170B	RXRA	chr6:11212580-11213758	chr6:11535960-11540960	both	0.0854390189925372	0.000532961494637028	0.0854390189925372
131	TMEM170B	RXRA	chr6:11217315-11221289	chr6:11535960-11540960	both	0.0854390189925372	0.000532961494637028	0.0854390189925372
132	TMEM170B	RXRA	chr6:11524968-11527308	chr6:11535960-11540960	both	0.0854390189925372	0.000532961494637028	0.0854390189925372
133	TMEM170B	IRF7	chr6:11144235-11144416	chr6:11535960-11540960	enhancer	0.0182106307107575	0.000532961494637028	0.0182106307107575
134	TMEM170B	ZNF143	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	0.0541314354231511	0.000532961494637028	0.0541314354231511
135	TMEM170B	ZNF143	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.0541314354231511	0.000532961494637028	0.0541314354231511
136	TMEM170B	ZNF143	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	0.0541314354231511	0.000532961494637028	0.0541314354231511
137	TMEM170B	TEAD1	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	-0.0355195149233935	0.000532961494637028	0.0355195149233935
138	TMEM170B	TEAD1	chr6:11211193-11211696	chr6:11535960-11540960	enhancer	-0.0355195149233935	0.000532961494637028	0.0355195149233935
139	TMEM170B	SPI1	chr6:11144235-11144416	chr6:11535960-11540960	both	-0.0619061774835784	0.000532961494637028	0.0619061774835784
140	TMEM170B	SPI1	chr6:11154407-11154851	chr6:11535960-11540960	both	-0.0619061774835784	0.000532961494637028	0.0619061774835784
141	TMEM170B	SPI1	chr6:11205411-11208812	chr6:11535960-11540960	promoter	-0.0619061774835784	0.000532961494637028	0.0619061774835784
142	TMEM170B	SPI1	chr6:11211193-11211696	chr6:11535960-11540960	promoter	-0.0619061774835784	0.000532961494637028	0.0619061774835784
143	TMEM170B	SPI1	chr6:11212580-11213758	chr6:11535960-11540960	promoter	-0.0619061774835784	0.000532961494637028	0.0619061774835784
144	TMEM170B	SPI1	chr6:11217315-11221289	chr6:11535960-11540960	promoter	-0.0619061774835784	0.000532961494637028	0.0619061774835784
145	TMEM170B	SPI1	chr6:11524968-11527308	chr6:11535960-11540960	promoter	-0.0619061774835784	0.000532961494637028	0.0619061774835784
146	TMEM170B	PKNOX2	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	0.365073173377487	0.000532961494637028	0.365073173377487
147	TMEM170B	ETS1	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	-0.0904469838455238	0.000532961494637028	0.0904469838455238
148	TMEM170B	ZEB1	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	-0.0823993006750413	0.000532961494637028	0.0823993006750413
149	TMEM170B	TCF7L2	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	-0.0125404392546961	0.000532961494637028	0.0125404392546961
150	TMEM170B	ETV6	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	0.0141538775414431	0.000532961494637028	0.0141538775414431
151	TMEM170B	VDR	chr6:11144235-11144416	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
152	TMEM170B	VDR	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
153	TMEM170B	VDR	chr6:11205411-11208812	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
154	TMEM170B	VDR	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
155	TMEM170B	VDR	chr6:11212580-11213758	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
156	TMEM170B	VDR	chr6:11217315-11221289	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
157	TMEM170B	VDR	chr6:11524968-11527308	chr6:11535960-11540960	promoter	0.0473424750576703	0.000532961494637028	0.0473424750576703
158	TMEM170B	SP1	chr6:11144235-11144416	chr6:11535960-11540960	enhancer	0.182017535063759	0.000532961494637028	0.182017535063759
159	TMEM170B	SP1	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	0.182017535063759	0.000532961494637028	0.182017535063759
160	TMEM170B	STAT2	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	-0.0928781781748793	0.000532961494637028	0.0928781781748793
161	TMEM170B	STAT2	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	-0.0928781781748793	0.000532961494637028	0.0928781781748793
162	TMEM170B	STAT2	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	-0.0928781781748793	0.000532961494637028	0.0928781781748793
163	TMEM170B	ELF1	chr6:11211193-11211696	chr6:11535960-11540960	enhancer	-0.0657783425480661	0.000532961494637028	0.0657783425480661
164	TMEM170B	ESR2	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	-0.0560661989849183	0.000532961494637028	0.0560661989849183
165	TMEM170B	ESR2	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	-0.0560661989849183	0.000532961494637028	0.0560661989849183
166	TMEM170B	ESR2	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	-0.0560661989849183	0.000532961494637028	0.0560661989849183
167	TMEM170B	MAX	chr6:11154407-11154851	chr6:11535960-11540960	enhancer	0.0233220619869806	0.000532961494637028	0.0233220619869806
168	TMEM170B	MAX	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.0233220619869806	0.000532961494637028	0.0233220619869806
169	TMEM170B	FOS	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.136521930827941	0.000532961494637028	0.136521930827941
170	TMEM170B	JDP2	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	-0.0459980845551718	0.000532961494637028	0.0459980845551718
171	TMEM170B	BATF	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	0.0931016559531167	0.000532961494637028	0.0931016559531167
172	TMEM170B	KLF13	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	0.305344615437485	0.000532961494637028	0.305344615437485
173	TMEM170B	RORA	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	0.0482267109169671	0.000532961494637028	0.0482267109169671
174	TMEM170B	MEF2A	chr6:11144235-11144416	chr6:11535960-11540960	promoter	0.0217963520641142	0.000532961494637028	0.0217963520641142
175	TMEM170B	MEF2A	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.0217963520641142	0.000532961494637028	0.0217963520641142
176	TMEM170B	MEF2A	chr6:11205411-11208812	chr6:11535960-11540960	both	0.0217963520641142	0.000532961494637028	0.0217963520641142
177	TMEM170B	MEF2A	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.0217963520641142	0.000532961494637028	0.0217963520641142
178	TMEM170B	MEF2A	chr6:11212580-11213758	chr6:11535960-11540960	promoter	0.0217963520641142	0.000532961494637028	0.0217963520641142
179	TMEM170B	MEF2A	chr6:11217315-11221289	chr6:11535960-11540960	promoter	0.0217963520641142	0.000532961494637028	0.0217963520641142
180	TMEM170B	MEF2A	chr6:11524968-11527308	chr6:11535960-11540960	both	0.0217963520641142	0.000532961494637028	0.0217963520641142
181	TMEM170B	ZNF263	chr6:11144235-11144416	chr6:11535960-11540960	both	0.266365175641111	0.000532961494637028	0.266365175641111
182	TMEM170B	ZNF263	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.266365175641111	0.000532961494637028	0.266365175641111
183	TMEM170B	ZNF263	chr6:11205411-11208812	chr6:11535960-11540960	both	0.266365175641111	0.000532961494637028	0.266365175641111
184	TMEM170B	ZNF263	chr6:11211193-11211696	chr6:11535960-11540960	both	0.266365175641111	0.000532961494637028	0.266365175641111
185	TMEM170B	ZNF263	chr6:11212580-11213758	chr6:11535960-11540960	promoter	0.266365175641111	0.000532961494637028	0.266365175641111
186	TMEM170B	ZNF263	chr6:11217315-11221289	chr6:11535960-11540960	both	0.266365175641111	0.000532961494637028	0.266365175641111
187	TMEM170B	ZNF263	chr6:11524968-11527308	chr6:11535960-11540960	both	0.266365175641111	0.000532961494637028	0.266365175641111
188	TMEM170B	CTCF	chr6:11205411-11208812	chr6:11535960-11540960	enhancer	0.0718244009750114	0.000532961494637028	0.0718244009750114
189	TMEM170B	CTCF	chr6:11217315-11221289	chr6:11535960-11540960	enhancer	0.0718244009750114	0.000532961494637028	0.0718244009750114
190	TMEM170B	CTCF	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	0.0718244009750114	0.000532961494637028	0.0718244009750114
191	TMEM170B	MAF	chr6:11212580-11213758	chr6:11535960-11540960	enhancer	-0.0406997194719924	0.000532961494637028	0.0406997194719924
192	TMEM170B	MAF	chr6:11524968-11527308	chr6:11535960-11540960	enhancer	-0.0406997194719924	0.000532961494637028	0.0406997194719924
193	TMEM170B	IRF8	chr6:11144235-11144416	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
194	TMEM170B	IRF8	chr6:11154407-11154851	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
195	TMEM170B	IRF8	chr6:11205411-11208812	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
196	TMEM170B	IRF8	chr6:11211193-11211696	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
197	TMEM170B	IRF8	chr6:11212580-11213758	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
198	TMEM170B	IRF8	chr6:11217315-11221289	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
199	TMEM170B	IRF8	chr6:11524968-11527308	chr6:11535960-11540960	promoter	0.0492196224210945	0.000532961494637028	0.0492196224210945
200	TMEM170B	TP53	chr6:11144235-11144416	chr6:11535960-11540960	promoter	-0.0428906124457073	0.000532961494637028	0.0428906124457073
201	TMEM170B	TP53	chr6:11154407-11154851	chr6:11535960-11540960	promoter	-0.0428906124457073	0.000532961494637028	0.0428906124457073
