TG	TF	enhancer	promoter	TFbs	coef	mse	abs_coef
42	ZSCAN30	SRF	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.141096827932375	0.000452683681429952	0.141096827932375
43	ZSCAN30	RUNX2	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0318160517196645	0.000452683681429952	0.0318160517196645
44	ZSCAN30	RUNX2	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0318160517196645	0.000452683681429952	0.0318160517196645
45	ZSCAN30	FOXO3	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0220305944374578	0.000452683681429952	0.0220305944374578
46	ZSCAN30	FOXO3	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0220305944374578	0.000452683681429952	0.0220305944374578
47	ZSCAN30	ESR1	chr18:32454954-32455581	chr18:32867697-32872697	both	0.0837487551302324	0.000452683681429952	0.0837487551302324
48	ZSCAN30	ESR1	chr18:32454954-32455581	chr18:32867666-32872666	both	0.0837487551302324	0.000452683681429952	0.0837487551302324
49	ZSCAN30	MAFK	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.118359683731628	0.000452683681429952	0.118359683731628
50	ZSCAN30	MAFK	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.118359683731628	0.000452683681429952	0.118359683731628
51	ZSCAN30	SP4	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.029462194567652	0.000452683681429952	0.029462194567652
52	ZSCAN30	SP4	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.029462194567652	0.000452683681429952	0.029462194567652
53	ZSCAN30	EGR3	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0259361689467225	0.000452683681429952	0.0259361689467225
54	ZSCAN30	EGR3	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0259361689467225	0.000452683681429952	0.0259361689467225
55	ZSCAN30	PLAG1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0711271519748865	0.000452683681429952	0.0711271519748865
56	ZSCAN30	PLAG1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0711271519748865	0.000452683681429952	0.0711271519748865
57	ZSCAN30	HSF1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0323048979602465	0.000452683681429952	0.0323048979602465
58	ZSCAN30	HSF1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0323048979602465	0.000452683681429952	0.0323048979602465
59	ZSCAN30	PAX5	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0307895358664728	0.000452683681429952	0.0307895358664728
60	ZSCAN30	PAX5	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0307895358664728	0.000452683681429952	0.0307895358664728
61	ZSCAN30	RORB	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0428189841462283	0.000452683681429952	0.0428189841462283
62	ZSCAN30	RORB	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0428189841462283	0.000452683681429952	0.0428189841462283
63	ZSCAN30	PBX3	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0142482166073304	0.000452683681429952	0.0142482166073304
64	ZSCAN30	PBX3	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0142482166073304	0.000452683681429952	0.0142482166073304
65	ZSCAN30	RXRA	chr18:32454954-32455581	chr18:32867697-32872697	both	0.0225558841795438	0.000452683681429952	0.0225558841795438
66	ZSCAN30	RXRA	chr18:32454954-32455581	chr18:32867666-32872666	both	0.0225558841795438	0.000452683681429952	0.0225558841795438
67	ZSCAN30	SPI1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0647565011304383	0.000452683681429952	0.0647565011304383
68	ZSCAN30	SPI1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0647565011304383	0.000452683681429952	0.0647565011304383
69	ZSCAN30	PKNOX2	chr18:32454954-32455581	chr18:32867697-32872697	both	-0.0561529195358393	0.000452683681429952	0.0561529195358393
70	ZSCAN30	PKNOX2	chr18:32454954-32455581	chr18:32867666-32872666	both	-0.0561529195358393	0.000452683681429952	0.0561529195358393
71	ZSCAN30	TCF7L2	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0461461148343019	0.000452683681429952	0.0461461148343019
72	ZSCAN30	TCF7L2	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0461461148343019	0.000452683681429952	0.0461461148343019
73	ZSCAN30	ZNF384	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.150595292913847	0.000452683681429952	0.150595292913847
74	ZSCAN30	ZNF384	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.150595292913847	0.000452683681429952	0.150595292913847
75	ZSCAN30	VDR	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.146179864227882	0.000452683681429952	0.146179864227882
76	ZSCAN30	VDR	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.146179864227882	0.000452683681429952	0.146179864227882
77	ZSCAN30	SP1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0215191721251441	0.000452683681429952	0.0215191721251441
78	ZSCAN30	SP1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0215191721251441	0.000452683681429952	0.0215191721251441
79	ZSCAN30	NR1H4	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0697883183011987	0.000452683681429952	0.0697883183011987
80	ZSCAN30	NR1H4	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0697883183011987	0.000452683681429952	0.0697883183011987
81	ZSCAN30	MAX	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0100072124622904	0.000452683681429952	0.0100072124622904
82	ZSCAN30	MAX	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0100072124622904	0.000452683681429952	0.0100072124622904
83	ZSCAN30	YY1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0315222268695822	0.000452683681429952	0.0315222268695822
84	ZSCAN30	YY1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0315222268695822	0.000452683681429952	0.0315222268695822
85	ZSCAN30	ONECUT1	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.232516876457083	0.000452683681429952	0.232516876457083
86	ZSCAN30	ONECUT1	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.232516876457083	0.000452683681429952	0.232516876457083
87	ZSCAN30	RORA	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.051460107729485	0.000452683681429952	0.051460107729485
88	ZSCAN30	RORA	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.051460107729485	0.000452683681429952	0.051460107729485
89	ZSCAN30	ZNF263	chr18:32454954-32455581	chr18:32867697-32872697	both	0.0413738157609681	0.000452683681429952	0.0413738157609681
90	ZSCAN30	ZNF263	chr18:32454954-32455581	chr18:32867666-32872666	both	0.0413738157609681	0.000452683681429952	0.0413738157609681
91	ZSCAN30	CTCF	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0420931026695091	0.000452683681429952	0.0420931026695091
92	ZSCAN30	CTCF	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0420931026695091	0.000452683681429952	0.0420931026695091
93	ZSCAN30	TP53	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0391821681871572	0.000452683681429952	0.0391821681871572
94	ZSCAN30	TP53	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0391821681871572	0.000452683681429952	0.0391821681871572
95	ZSCAN30	SP2	chr18:32454954-32455581	chr18:32867697-32872697	both	0.10690411821809	0.000452683681429952	0.10690411821809
96	ZSCAN30	SP2	chr18:32454954-32455581	chr18:32867666-32872666	both	0.10690411821809	0.000452683681429952	0.10690411821809
97	ZSCAN30	ZNF24	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0394855979953026	0.000452683681429952	0.0394855979953026
98	ZSCAN30	ZNF24	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0394855979953026	0.000452683681429952	0.0394855979953026
99	ZSCAN30	TCF4	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0151324149693476	0.000452683681429952	0.0151324149693476
100	ZSCAN30	TCF4	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0151324149693476	0.000452683681429952	0.0151324149693476
101	ZSCAN30	ONECUT2	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.107502885226893	0.000452683681429952	0.107502885226893
102	ZSCAN30	ONECUT2	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.107502885226893	0.000452683681429952	0.107502885226893
103	ZSCAN30	INSM1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0739520035024378	0.000452683681429952	0.0739520035024378
104	ZSCAN30	INSM1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0739520035024378	0.000452683681429952	0.0739520035024378
105	ZSCAN30	CTCFL	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.132364092612202	0.000452683681429952	0.132364092612202
106	ZSCAN30	CTCFL	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.132364092612202	0.000452683681429952	0.132364092612202
107	ZSCAN30	TCF3	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0443140965316416	0.000452683681429952	0.0443140965316416
108	ZSCAN30	TCF3	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0443140965316416	0.000452683681429952	0.0443140965316416
109	ZSCAN30	NFIC	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0207567671553595	0.000452683681429952	0.0207567671553595
110	ZSCAN30	NFIC	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0207567671553595	0.000452683681429952	0.0207567671553595
111	ZSCAN30	JUND	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.00721996105136829	0.000452683681429952	0.00721996105136829
112	ZSCAN30	JUND	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.00721996105136829	0.000452683681429952	0.00721996105136829
113	ZSCAN30	USF2	chr18:32454954-32455581	chr18:32867697-32872697	both	0.0300502412551633	0.000452683681429952	0.0300502412551633
114	ZSCAN30	USF2	chr18:32454954-32455581	chr18:32867666-32872666	both	0.0300502412551633	0.000452683681429952	0.0300502412551633
115	ZSCAN30	IRF3	chr18:32454954-32455581	chr18:32867697-32872697	promoter	0.0602108240437865	0.000452683681429952	0.0602108240437865
116	ZSCAN30	IRF3	chr18:32454954-32455581	chr18:32867666-32872666	promoter	0.0602108240437865	0.000452683681429952	0.0602108240437865
117	ZSCAN30	NR1H2	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	-0.0155794394285966	0.000452683681429952	0.0155794394285966
118	ZSCAN30	NR1H2	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	-0.0155794394285966	0.000452683681429952	0.0155794394285966
119	ZSCAN30	MZF1	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0434398831891293	0.000452683681429952	0.0434398831891293
120	ZSCAN30	MZF1	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0434398831891293	0.000452683681429952	0.0434398831891293
121	ZSCAN30	SOX10	chr18:32454954-32455581	chr18:32867697-32872697	enhancer	0.0291511431981472	0.000452683681429952	0.0291511431981472
122	ZSCAN30	SOX10	chr18:32454954-32455581	chr18:32867666-32872666	enhancer	0.0291511431981472	0.000452683681429952	0.0291511431981472
123	ZSCAN30	MAFF	chr18:32454954-32455581	chr18:32867697-32872697	promoter	-0.0981349530914141	0.000452683681429952	0.0981349530914141
124	ZSCAN30	MAFF	chr18:32454954-32455581	chr18:32867666-32872666	promoter	-0.0981349530914141	0.000452683681429952	0.0981349530914141
125	ZSCAN30	PPARA	chr18:32454954-32455581	chr18:32867697-32872697	both	-0.0259185587487919	0.000452683681429952	0.0259185587487919
126	ZSCAN30	PPARA	chr18:32454954-32455581	chr18:32867666-32872666	both	-0.0259185587487919	0.000452683681429952	0.0259185587487919
127	ZSCAN30	PKNOX1	chr18:32454954-32455581	chr18:32867697-32872697	both	-0.0222166389503693	0.000452683681429952	0.0222166389503693
128	ZSCAN30	PKNOX1	chr18:32454954-32455581	chr18:32867666-32872666	both	-0.0222166389503693	0.000452683681429952	0.0222166389503693
129	TMEM170B	MTF1	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.0339201669409146	0.000309241259057292	0.0339201669409146
130	TMEM170B	GLIS1	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.137252911154902	0.000309241259057292	0.137252911154902
131	TMEM170B	GLIS1	chr6:11161034-11162765	chr6:11535960-11540960	promoter	-0.137252911154902	0.000309241259057292	0.137252911154902
132	TMEM170B	JUN	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.090004191604488	0.000309241259057292	0.090004191604488
133	TMEM170B	RFX5	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.122204541876038	0.000309241259057292	0.122204541876038
134	TMEM170B	RXRG	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.064828712820304	0.000309241259057292	0.064828712820304
135	TMEM170B	EGR4	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.7897100436692	0.000309241259057292	0.7897100436692
136	TMEM170B	EGR4	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.7897100436692	0.000309241259057292	0.7897100436692
137	TMEM170B	POU3F3	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.0229407464786098	0.000309241259057292	0.0229407464786098
138	TMEM170B	STAT1	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.0407024862529874	0.000309241259057292	0.0407024862529874
139	TMEM170B	FOXP1	chr6:11065043-11065303	chr6:11535960-11540960	both	0.0174964797904591	0.000309241259057292	0.0174964797904591
140	TMEM170B	FOXP1	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0174964797904591	0.000309241259057292	0.0174964797904591
141	TMEM170B	ZIC1	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0195113447832169	0.000309241259057292	0.0195113447832169
142	TMEM170B	ZIC1	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0195113447832169	0.000309241259057292	0.0195113447832169
143	TMEM170B	REST	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0113022248545168	0.000309241259057292	0.0113022248545168
144	TMEM170B	REST	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0113022248545168	0.000309241259057292	0.0113022248545168
145	TMEM170B	IRF1	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0557181136202889	0.000309241259057292	0.0557181136202889
146	TMEM170B	IRF1	chr6:11161034-11162765	chr6:11535960-11540960	both	0.0557181136202889	0.000309241259057292	0.0557181136202889
147	TMEM170B	TFAP2A	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.0265020653050492	0.000309241259057292	0.0265020653050492
148	TMEM170B	SOX4	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.00579379528144463	0.000309241259057292	0.00579379528144463
149	TMEM170B	SOX4	chr6:11161034-11162765	chr6:11535960-11540960	promoter	-0.00579379528144463	0.000309241259057292	0.00579379528144463
150	TMEM170B	NFYA	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0650828546294588	0.000309241259057292	0.0650828546294588
151	TMEM170B	NFYA	chr6:11161034-11162765	chr6:11535960-11540960	both	0.0650828546294588	0.000309241259057292	0.0650828546294588
152	TMEM170B	RUNX2	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.00702213079864851	0.000309241259057292	0.00702213079864851
153	TMEM170B	BACH2	chr6:11065043-11065303	chr6:11535960-11540960	enhancer	-0.00662620332935684	0.000309241259057292	0.00662620332935684
154	TMEM170B	BACH2	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.00662620332935684	0.000309241259057292	0.00662620332935684
155	TMEM170B	HSF2	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0200168100386986	0.000309241259057292	0.0200168100386986
156	TMEM170B	HSF2	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0200168100386986	0.000309241259057292	0.0200168100386986
157	TMEM170B	MAFK	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.0807819907114706	0.000309241259057292	0.0807819907114706
158	TMEM170B	MAFK	chr6:11161034-11162765	chr6:11535960-11540960	promoter	-0.0807819907114706	0.000309241259057292	0.0807819907114706
159	TMEM170B	SP4	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0147199289657626	0.000309241259057292	0.0147199289657626
160	TMEM170B	SP4	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0147199289657626	0.000309241259057292	0.0147199289657626
161	TMEM170B	GATA1	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.1881144124787	0.000309241259057292	0.1881144124787
162	TMEM170B	EGR3	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.163363258188599	0.000309241259057292	0.163363258188599
163	TMEM170B	EGR3	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.163363258188599	0.000309241259057292	0.163363258188599
164	TMEM170B	PLAG1	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.021925188510032	0.000309241259057292	0.021925188510032
165	TMEM170B	PLAG1	chr6:11161034-11162765	chr6:11535960-11540960	both	-0.021925188510032	0.000309241259057292	0.021925188510032
166	TMEM170B	HNF4G	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.07470735123527	0.000309241259057292	0.07470735123527
167	TMEM170B	HSF1	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.00807989181302315	0.000309241259057292	0.00807989181302315
168	TMEM170B	HSF1	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.00807989181302315	0.000309241259057292	0.00807989181302315
169	TMEM170B	SCRT1	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.129901195060645	0.000309241259057292	0.129901195060645
170	TMEM170B	RFX3	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.00461620526452345	0.000309241259057292	0.00461620526452345
171	TMEM170B	GLIS3	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.0154249214089355	0.000309241259057292	0.0154249214089355
172	TMEM170B	GLIS3	chr6:11161034-11162765	chr6:11535960-11540960	both	-0.0154249214089355	0.000309241259057292	0.0154249214089355
173	TMEM170B	PAX5	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.237952525089868	0.000309241259057292	0.237952525089868
174	TMEM170B	PAX5	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.237952525089868	0.000309241259057292	0.237952525089868
175	TMEM170B	PBX3	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.0135609001162443	0.000309241259057292	0.0135609001162443
176	TMEM170B	RXRA	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0545353025544117	0.000309241259057292	0.0545353025544117
177	TMEM170B	RXRA	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0545353025544117	0.000309241259057292	0.0545353025544117
178	TMEM170B	ZNF143	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.11527363974703	0.000309241259057292	0.11527363974703
179	TMEM170B	SPI1	chr6:11065043-11065303	chr6:11535960-11540960	both	-0.151617202610164	0.000309241259057292	0.151617202610164
180	TMEM170B	SPI1	chr6:11161034-11162765	chr6:11535960-11540960	promoter	-0.151617202610164	0.000309241259057292	0.151617202610164
181	TMEM170B	PKNOX2	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	-0.0828235996834525	0.000309241259057292	0.0828235996834525
182	TMEM170B	ZNF384	chr6:11065043-11065303	chr6:11535960-11540960	enhancer	0.125629616464884	0.000309241259057292	0.125629616464884
183	TMEM170B	VDR	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.092323629564055	0.000309241259057292	0.092323629564055
184	TMEM170B	VDR	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.092323629564055	0.000309241259057292	0.092323629564055
185	TMEM170B	ASCL1	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.116412118876429	0.000309241259057292	0.116412118876429
186	TMEM170B	ASCL1	chr6:11161034-11162765	chr6:11535960-11540960	promoter	-0.116412118876429	0.000309241259057292	0.116412118876429
187	TMEM170B	NFYB	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.0182494425908134	0.000309241259057292	0.0182494425908134
188	TMEM170B	NFYB	chr6:11161034-11162765	chr6:11535960-11540960	both	-0.0182494425908134	0.000309241259057292	0.0182494425908134
189	TMEM170B	FOS	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.0568859259240983	0.000309241259057292	0.0568859259240983
190	TMEM170B	YY1	chr6:11065043-11065303	chr6:11535960-11540960	enhancer	0.0241732339871434	0.000309241259057292	0.0241732339871434
191	TMEM170B	SMAD3	chr6:11161034-11162765	chr6:11535960-11540960	enhancer	0.0794192842438132	0.000309241259057292	0.0794192842438132
192	TMEM170B	MEF2A	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0049039875027515	0.000309241259057292	0.0049039875027515
193	TMEM170B	MEF2A	chr6:11161034-11162765	chr6:11535960-11540960	promoter	0.0049039875027515	0.000309241259057292	0.0049039875027515
194	TMEM170B	SOX8	chr6:11065043-11065303	chr6:11535960-11540960	promoter	0.0145985293859765	0.000309241259057292	0.0145985293859765
195	TMEM170B	SOX8	chr6:11161034-11162765	chr6:11535960-11540960	both	0.0145985293859765	0.000309241259057292	0.0145985293859765
196	TMEM170B	ZNF263	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.0357028531859471	0.000309241259057292	0.0357028531859471
197	TMEM170B	ZNF263	chr6:11161034-11162765	chr6:11535960-11540960	both	-0.0357028531859471	0.000309241259057292	0.0357028531859471
198	TMEM170B	GLIS2	chr6:11065043-11065303	chr6:11535960-11540960	promoter	-0.0470554535452374	0.000309241259057292	0.0470554535452374
199	TMEM170B	GLIS2	chr6:11161034-11162765	chr6:11535960-11540960	promoter	-0.0470554535452374	0.000309241259057292	0.0470554535452374
