TG	TF	enhancer	promoter	TFbs	coef	mse	abs_coef
27	SRA1	STAT1	chr5:140002429-140003029	chr5:139935179-139940179	both	0.0943896576940845	0.00129790293570678	0.0943896576940845
28	SRA1	MITF	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0627384134473722	0.00129790293570678	0.0627384134473722
29	SRA1	MITF	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0627384134473722	0.00129790293570678	0.0627384134473722
30	SRA1	MITF	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0627384134473722	0.00129790293570678	0.0627384134473722
31	SRA1	MITF	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0627384134473722	0.00129790293570678	0.0627384134473722
32	SRA1	ZIC1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.0306957290870963	0.00129790293570678	0.0306957290870963
33	SRA1	ZIC1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.0306957290870963	0.00129790293570678	0.0306957290870963
34	SRA1	ZIC1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.0306957290870963	0.00129790293570678	0.0306957290870963
35	SRA1	ZIC1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.0306957290870963	0.00129790293570678	0.0306957290870963
36	SRA1	TP63	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.117920870887583	0.00129790293570678	0.117920870887583
37	SRA1	TP63	chr5:140002429-140003029	chr5:139934542-139939542	both	-0.117920870887583	0.00129790293570678	0.117920870887583
38	SRA1	TP63	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.117920870887583	0.00129790293570678	0.117920870887583
39	SRA1	TP63	chr5:140002429-140003029	chr5:139935179-139940179	both	-0.117920870887583	0.00129790293570678	0.117920870887583
40	SRA1	RBPJ	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.040910312001167	0.00129790293570678	0.040910312001167
41	SRA1	RBPJ	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.040910312001167	0.00129790293570678	0.040910312001167
42	SRA1	REST	chr5:140001766-140002172	chr5:139934542-139939542	both	-0.572424717051201	0.00129790293570678	0.572424717051201
43	SRA1	REST	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.572424717051201	0.00129790293570678	0.572424717051201
44	SRA1	REST	chr5:140001766-140002172	chr5:139935179-139940179	both	-0.572424717051201	0.00129790293570678	0.572424717051201
45	SRA1	REST	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.572424717051201	0.00129790293570678	0.572424717051201
46	SRA1	NFKB1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.0555563403354093	0.00129790293570678	0.0555563403354093
47	SRA1	NFKB1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.0555563403354093	0.00129790293570678	0.0555563403354093
48	SRA1	NFKB1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.0555563403354093	0.00129790293570678	0.0555563403354093
49	SRA1	NFKB1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.0555563403354093	0.00129790293570678	0.0555563403354093
50	SRA1	LEF1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.144371722022711	0.00129790293570678	0.144371722022711
51	SRA1	LEF1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.144371722022711	0.00129790293570678	0.144371722022711
52	SRA1	LEF1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.144371722022711	0.00129790293570678	0.144371722022711
53	SRA1	LEF1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.144371722022711	0.00129790293570678	0.144371722022711
54	SRA1	IRF2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.108868216802611	0.00129790293570678	0.108868216802611
55	SRA1	IRF2	chr5:140002429-140003029	chr5:139934542-139939542	both	0.108868216802611	0.00129790293570678	0.108868216802611
56	SRA1	IRF2	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.108868216802611	0.00129790293570678	0.108868216802611
57	SRA1	IRF2	chr5:140002429-140003029	chr5:139935179-139940179	both	0.108868216802611	0.00129790293570678	0.108868216802611
58	SRA1	MEF2C	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.0152446518538996	0.00129790293570678	0.0152446518538996
59	SRA1	MEF2C	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.0152446518538996	0.00129790293570678	0.0152446518538996
60	SRA1	IRF1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.119501997065342	0.00129790293570678	0.119501997065342
61	SRA1	IRF1	chr5:140002429-140003029	chr5:139934542-139939542	both	0.119501997065342	0.00129790293570678	0.119501997065342
62	SRA1	IRF1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.119501997065342	0.00129790293570678	0.119501997065342
63	SRA1	EBF1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.195545746260714	0.00129790293570678	0.195545746260714
64	SRA1	EBF1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.195545746260714	0.00129790293570678	0.195545746260714
65	SRA1	RREB1	chr5:140001766-140002172	chr5:139934542-139939542	both	0.316306591740209	0.00129790293570678	0.316306591740209
66	SRA1	RREB1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.316306591740209	0.00129790293570678	0.316306591740209
67	SRA1	RREB1	chr5:140001766-140002172	chr5:139935179-139940179	both	0.316306591740209	0.00129790293570678	0.316306591740209
68	SRA1	RREB1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.316306591740209	0.00129790293570678	0.316306591740209
69	SRA1	SRF	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0891259629703248	0.00129790293570678	0.0891259629703248
70	SRA1	SRF	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0891259629703248	0.00129790293570678	0.0891259629703248
71	SRA1	SRF	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0891259629703248	0.00129790293570678	0.0891259629703248
72	SRA1	SRF	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0891259629703248	0.00129790293570678	0.0891259629703248
73	SRA1	BACH2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.0231504307636976	0.00129790293570678	0.0231504307636976
74	SRA1	BACH2	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.0231504307636976	0.00129790293570678	0.0231504307636976
75	SRA1	BACH2	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.0231504307636976	0.00129790293570678	0.0231504307636976
76	SRA1	BACH2	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.0231504307636976	0.00129790293570678	0.0231504307636976
77	SRA1	PRDM1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.104929729992243	0.00129790293570678	0.104929729992243
78	SRA1	PRDM1	chr5:140002429-140003029	chr5:139934542-139939542	both	-0.104929729992243	0.00129790293570678	0.104929729992243
79	SRA1	PRDM1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.104929729992243	0.00129790293570678	0.104929729992243
80	SRA1	PRDM1	chr5:140002429-140003029	chr5:139935179-139940179	both	-0.104929729992243	0.00129790293570678	0.104929729992243
81	SRA1	HSF2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.019915089733255	0.00129790293570678	0.019915089733255
82	SRA1	HSF2	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.019915089733255	0.00129790293570678	0.019915089733255
83	SRA1	HSF2	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.019915089733255	0.00129790293570678	0.019915089733255
84	SRA1	HSF2	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.019915089733255	0.00129790293570678	0.019915089733255
85	SRA1	MAFK	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.00398107225081	0.00129790293570678	0.00398107225081
86	SRA1	MAFK	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.00398107225081	0.00129790293570678	0.00398107225081
87	SRA1	TWIST1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.0888659855297273	0.00129790293570678	0.0888659855297273
88	SRA1	TWIST1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.0888659855297273	0.00129790293570678	0.0888659855297273
89	SRA1	MNX1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.213195603997098	0.00129790293570678	0.213195603997098
90	SRA1	MNX1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.213195603997098	0.00129790293570678	0.213195603997098
91	SRA1	PLAG1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.0494186039048405	0.00129790293570678	0.0494186039048405
92	SRA1	PLAG1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.0494186039048405	0.00129790293570678	0.0494186039048405
93	SRA1	PLAG1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.0494186039048405	0.00129790293570678	0.0494186039048405
94	SRA1	PLAG1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.0494186039048405	0.00129790293570678	0.0494186039048405
95	SRA1	GRHL2	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.414364807093089	0.00129790293570678	0.414364807093089
96	SRA1	GRHL2	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.414364807093089	0.00129790293570678	0.414364807093089
97	SRA1	HSF1	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0599249939935624	0.00129790293570678	0.0599249939935624
98	SRA1	HSF1	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0599249939935624	0.00129790293570678	0.0599249939935624
99	SRA1	HSF1	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0599249939935624	0.00129790293570678	0.0599249939935624
100	SRA1	HSF1	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0599249939935624	0.00129790293570678	0.0599249939935624
101	SRA1	PAX5	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0133777574887895	0.00129790293570678	0.0133777574887895
102	SRA1	PAX5	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0133777574887895	0.00129790293570678	0.0133777574887895
103	SRA1	PBX3	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.048888740739908	0.00129790293570678	0.048888740739908
104	SRA1	PBX3	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.048888740739908	0.00129790293570678	0.048888740739908
105	SRA1	PBX3	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.048888740739908	0.00129790293570678	0.048888740739908
106	SRA1	PBX3	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.048888740739908	0.00129790293570678	0.048888740739908
107	SRA1	LMX1B	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0628186383699047	0.00129790293570678	0.0628186383699047
108	SRA1	LMX1B	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0628186383699047	0.00129790293570678	0.0628186383699047
109	SRA1	RXRA	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0533821717349591	0.00129790293570678	0.0533821717349591
110	SRA1	RXRA	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0533821717349591	0.00129790293570678	0.0533821717349591
111	SRA1	RXRA	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0533821717349591	0.00129790293570678	0.0533821717349591
112	SRA1	RXRA	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0533821717349591	0.00129790293570678	0.0533821717349591
113	SRA1	ESRRA	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.00565275308260887	0.00129790293570678	0.00565275308260887
114	SRA1	ESRRA	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.00565275308260887	0.00129790293570678	0.00565275308260887
115	SRA1	GATA3	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	-0.555033333965081	0.00129790293570678	0.555033333965081
116	SRA1	GATA3	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.555033333965081	0.00129790293570678	0.555033333965081
117	SRA1	GATA3	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	-0.555033333965081	0.00129790293570678	0.555033333965081
118	SRA1	GATA3	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.555033333965081	0.00129790293570678	0.555033333965081
119	SRA1	NFKB2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.235322456148352	0.00129790293570678	0.235322456148352
120	SRA1	NFKB2	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.235322456148352	0.00129790293570678	0.235322456148352
121	SRA1	NFKB2	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.235322456148352	0.00129790293570678	0.235322456148352
122	SRA1	NFKB2	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.235322456148352	0.00129790293570678	0.235322456148352
123	SRA1	TCF7L2	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0771557891128769	0.00129790293570678	0.0771557891128769
124	SRA1	TCF7L2	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0771557891128769	0.00129790293570678	0.0771557891128769
125	SRA1	ZNF384	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	-0.036936109365763	0.00129790293570678	0.036936109365763
126	SRA1	ZNF384	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	-0.036936109365763	0.00129790293570678	0.036936109365763
127	SRA1	VDR	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.203862980232263	0.00129790293570678	0.203862980232263
128	SRA1	VDR	chr5:140002429-140003029	chr5:139934542-139939542	both	0.203862980232263	0.00129790293570678	0.203862980232263
129	SRA1	VDR	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.203862980232263	0.00129790293570678	0.203862980232263
130	SRA1	VDR	chr5:140002429-140003029	chr5:139935179-139940179	both	0.203862980232263	0.00129790293570678	0.203862980232263
131	SRA1	ZNF740	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.0983038067579587	0.00129790293570678	0.0983038067579587
132	SRA1	ZNF740	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.0983038067579587	0.00129790293570678	0.0983038067579587
133	SRA1	SP1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0576317432845171	0.00129790293570678	0.0576317432845171
134	SRA1	SP1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0576317432845171	0.00129790293570678	0.0576317432845171
135	SRA1	SPIC	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	-0.124577079223551	0.00129790293570678	0.124577079223551
136	SRA1	SPIC	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.124577079223551	0.00129790293570678	0.124577079223551
137	SRA1	SPIC	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	-0.124577079223551	0.00129790293570678	0.124577079223551
138	SRA1	SPIC	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.124577079223551	0.00129790293570678	0.124577079223551
139	SRA1	ASCL1	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	0.0460687027730393	0.00129790293570678	0.0460687027730393
140	SRA1	ASCL1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0460687027730393	0.00129790293570678	0.0460687027730393
141	SRA1	ASCL1	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	0.0460687027730393	0.00129790293570678	0.0460687027730393
142	SRA1	ASCL1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0460687027730393	0.00129790293570678	0.0460687027730393
143	SRA1	TBX5	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	0.489750719337262	0.00129790293570678	0.489750719337262
144	SRA1	TBX5	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	0.489750719337262	0.00129790293570678	0.489750719337262
145	SRA1	HNF1A	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.352208195894454	0.00129790293570678	0.352208195894454
146	SRA1	HNF1A	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.352208195894454	0.00129790293570678	0.352208195894454
147	SRA1	HNF1A	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.352208195894454	0.00129790293570678	0.352208195894454
148	SRA1	HNF1A	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.352208195894454	0.00129790293570678	0.352208195894454
149	SRA1	ELF1	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.0383699369516165	0.00129790293570678	0.0383699369516165
150	SRA1	ELF1	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.0383699369516165	0.00129790293570678	0.0383699369516165
151	SRA1	KLF5	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.210864377722534	0.00129790293570678	0.210864377722534
152	SRA1	KLF5	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.210864377722534	0.00129790293570678	0.210864377722534
153	SRA1	ESR2	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	0.0603311703633033	0.00129790293570678	0.0603311703633033
154	SRA1	ESR2	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	0.0603311703633033	0.00129790293570678	0.0603311703633033
155	SRA1	MEF2A	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0260179394915481	0.00129790293570678	0.0260179394915481
156	SRA1	MEF2A	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0260179394915481	0.00129790293570678	0.0260179394915481
157	SRA1	MEF2A	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0260179394915481	0.00129790293570678	0.0260179394915481
158	SRA1	MEF2A	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0260179394915481	0.00129790293570678	0.0260179394915481
159	SRA1	HSF4	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0757918444961944	0.00129790293570678	0.0757918444961944
160	SRA1	HSF4	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0757918444961944	0.00129790293570678	0.0757918444961944
161	SRA1	MAF	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.00835118127608241	0.00129790293570678	0.00835118127608241
162	SRA1	MAF	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.00835118127608241	0.00129790293570678	0.00835118127608241
163	SRA1	MAF	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.00835118127608241	0.00129790293570678	0.00835118127608241
164	SRA1	MAF	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.00835118127608241	0.00129790293570678	0.00835118127608241
165	SRA1	BCL6B	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.107798826217113	0.00129790293570678	0.107798826217113
166	SRA1	BCL6B	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.107798826217113	0.00129790293570678	0.107798826217113
167	SRA1	BCL6B	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.107798826217113	0.00129790293570678	0.107798826217113
168	SRA1	BCL6B	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.107798826217113	0.00129790293570678	0.107798826217113
169	SRA1	TP53	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	0.107148061266039	0.00129790293570678	0.107148061266039
170	SRA1	TP53	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	0.107148061266039	0.00129790293570678	0.107148061266039
171	SRA1	HES7	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.379560708959206	0.00129790293570678	0.379560708959206
172	SRA1	HES7	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.379560708959206	0.00129790293570678	0.379560708959206
173	SRA1	HES7	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.379560708959206	0.00129790293570678	0.379560708959206
174	SRA1	HES7	chr5:140002429-140003029	chr5:139935179-139940179	promoter	-0.379560708959206	0.00129790293570678	0.379560708959206
175	SRA1	RARA	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.095750973748342	0.00129790293570678	0.095750973748342
176	SRA1	RARA	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.095750973748342	0.00129790293570678	0.095750973748342
177	SRA1	RARA	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.095750973748342	0.00129790293570678	0.095750973748342
178	SRA1	RARA	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.095750973748342	0.00129790293570678	0.095750973748342
179	SRA1	SP2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.114585460445801	0.00129790293570678	0.114585460445801
180	SRA1	SP2	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.114585460445801	0.00129790293570678	0.114585460445801
181	SRA1	SP2	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.114585460445801	0.00129790293570678	0.114585460445801
182	SRA1	SP2	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.114585460445801	0.00129790293570678	0.114585460445801
183	SRA1	MAFG	chr5:140001766-140002172	chr5:139934542-139939542	promoter	-0.036641273853512	0.00129790293570678	0.036641273853512
184	SRA1	MAFG	chr5:140002429-140003029	chr5:139934542-139939542	promoter	-0.036641273853512	0.00129790293570678	0.036641273853512
185	SRA1	GATA6	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.49436458033526	0.00129790293570678	0.49436458033526
186	SRA1	GATA6	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.49436458033526	0.00129790293570678	0.49436458033526
187	SRA1	ZNF24	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0423098638408744	0.00129790293570678	0.0423098638408744
188	SRA1	ZNF24	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.0423098638408744	0.00129790293570678	0.0423098638408744
189	SRA1	ZNF24	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.0423098638408744	0.00129790293570678	0.0423098638408744
190	SRA1	ZNF24	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.0423098638408744	0.00129790293570678	0.0423098638408744
191	SRA1	ONECUT2	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	-0.0111346765154916	0.00129790293570678	0.0111346765154916
192	SRA1	ONECUT2	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	-0.0111346765154916	0.00129790293570678	0.0111346765154916
193	SRA1	TCF3	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.14840278690646	0.00129790293570678	0.14840278690646
194	SRA1	TCF3	chr5:140002429-140003029	chr5:139935179-139940179	enhancer	-0.14840278690646	0.00129790293570678	0.14840278690646
195	SRA1	ONECUT3	chr5:140001766-140002172	chr5:139934542-139939542	both	0.196684968127088	0.00129790293570678	0.196684968127088
196	SRA1	ONECUT3	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.196684968127088	0.00129790293570678	0.196684968127088
197	SRA1	ONECUT3	chr5:140001766-140002172	chr5:139935179-139940179	both	0.196684968127088	0.00129790293570678	0.196684968127088
198	SRA1	ONECUT3	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.196684968127088	0.00129790293570678	0.196684968127088
199	SRA1	JUND	chr5:140002429-140003029	chr5:139934542-139939542	enhancer	-0.0286830579820553	0.00129790293570678	0.0286830579820553
200	SRA1	JUND	chr5:140001766-140002172	chr5:139935179-139940179	promoter	-0.0286830579820553	0.00129790293570678	0.0286830579820553
201	SRA1	JUND	chr5:140002429-140003029	chr5:139935179-139940179	both	-0.0286830579820553	0.00129790293570678	0.0286830579820553
202	SRA1	POU2F2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.00530730639637791	0.00129790293570678	0.00530730639637791
203	SRA1	POU2F2	chr5:140002429-140003029	chr5:139934542-139939542	promoter	0.00530730639637791	0.00129790293570678	0.00530730639637791
204	SRA1	POU2F2	chr5:140001766-140002172	chr5:139935179-139940179	promoter	0.00530730639637791	0.00129790293570678	0.00530730639637791
205	SRA1	POU2F2	chr5:140002429-140003029	chr5:139935179-139940179	promoter	0.00530730639637791	0.00129790293570678	0.00530730639637791
206	SRA1	RELB	chr5:140001766-140002172	chr5:139934542-139939542	enhancer	-0.0173534972165789	0.00129790293570678	0.0173534972165789
207	SRA1	RELB	chr5:140001766-140002172	chr5:139935179-139940179	enhancer	-0.0173534972165789	0.00129790293570678	0.0173534972165789
208	SRA1	NR1H2	chr5:140001766-140002172	chr5:139934542-139939542	promoter	0.0381369629828771	0.00129790293570678	0.0381369629828771
